loan_id,age,annual_income,loan_amount,loan_term_months,loan_purpose,credit_score,employment_years,debt_to_income_ratio,num_open_accounts,delinquencies_2yr,risk_rating,probability_of_default,loss_given_default,expected_loss,var_95,var_99,defaulted
LN00209,54,106938.75,119047.89,60,Auto,786,1.9,1.113,11,0,AAA,0.0284,0.45,1520.36,9523.83,17857.18,0
LN00210,31,212958.97,327241.1,12,Auto,720,10.6,1.537,10,0,AA,0.0291,0.45,4285.04,26179.29,49086.16,1
LN00211,35,76853.32,200659.87,12,Business,769,4.8,2.611,8,2,BBB,0.1369,0.45,12364.67,16052.79,30098.98,0
LN00212,52,46437.44,55906.04,12,Personal,735,9.5,1.204,9,0,AA,0.0203,0.45,511.17,4472.48,8385.91,0
LN00213,26,139651.12,200327.28,60,Home,567,0.1,1.434,4,1,B,0.2769,0.45,24960.22,16026.18,30049.09,0
LN00214,50,105451.88,56963.62,36,Home,725,4.3,0.54,11,0,AA,0.0235,0.45,602.78,4557.09,8544.54,0
LN00215,31,129280.58,276558.78,72,Business,674,21.6,2.139,5,1,BBB,0.0718,0.45,8935.74,22124.7,41483.82,0
LN00216,37,38217.5,34806.28,48,Education,756,6.0,0.911,5,0,AAA,0.0288,0.45,450.54,2784.5,5220.94,0
LN00217,69,59926.44,79011.49,72,Debt Consolidation,664,26.7,1.318,3,0,BBB,0.0479,0.45,1703.4,6320.92,11851.72,0
LN00218,44,47693.78,42058.39,60,Education,652,1.5,0.882,5,0,BBB,0.0749,0.45,1418.28,3364.67,6308.76,0
LN00219,21,82673.43,77151.54,36,Education,665,3.2,0.933,9,0,BBB,0.0425,0.45,1474.95,6172.12,11572.73,0
LN00220,28,59157.9,144128.55,72,Education,664,12.6,2.436,3,0,BBB,0.0455,0.45,2950.21,11530.28,21619.28,0
LN00221,44,85038.47,52495.53,12,Personal,850,24.7,0.617,4,0,AAA,0.0294,0.45,693.49,4199.64,7874.33,0
LN00222,57,35306.04,50549.38,24,Auto,745,4.7,1.432,4,0,AA,0.0202,0.45,458.58,4043.95,7582.41,0
LN00223,68,138110.48,115944.34,48,Auto,576,3.0,0.84,8,0,B,0.2081,0.45,10859.11,9275.55,17391.65,0
LN00224,69,23391.48,55144.79,24,Auto,623,23.3,2.357,10,0,BB,0.0702,0.45,1741.17,4411.58,8271.72,0
LN00225,62,47612.45,61399.66,72,Personal,614,15.7,1.29,7,0,BB,0.121,0.45,3344.3,4911.97,9209.95,1
LN00226,46,65849.66,132368.48,36,Education,710,5.9,2.01,11,1,A,0.0522,0.45,3110.65,10589.48,19855.27,1
LN00227,35,93262.06,178631.13,36,Business,803,22.6,1.915,2,1,A,0.0576,0.45,4630.09,14290.49,26794.67,0
LN00228,45,58991.66,117812.83,72,Home,739,2.0,1.997,9,0,AA,0.0234,0.45,1241.94,9425.03,17671.92,0
LN00229,39,65521.44,142656.91,48,Business,767,6.4,2.177,5,0,A,0.0233,0.45,1496.44,11412.55,21398.54,0
LN00230,21,85641.22,226338.13,36,Home,662,0.8,2.643,9,1,BBB,0.1495,0.45,15225.52,18107.05,33950.72,0
LN00231,30,25451.31,38374.06,48,Education,651,4.0,1.508,3,1,BBB,0.1081,0.45,1867.05,3069.92,5756.11,0
LN00232,67,31844.07,62583.42,12,Business,677,1.0,1.965,8,0,BBB,0.0445,0.45,1251.85,5006.67,9387.51,0
LN00233,22,88813.65,240537.43,48,Home,662,8.6,2.708,2,0,BBB,0.0756,0.45,8181.07,19242.99,36080.61,0
LN00234,33,93775.95,170661.39,48,Auto,584,19.5,1.82,4,0,B,0.1237,0.45,9502.08,13652.91,25599.21,0
LN00235,45,28312.95,54400.14,60,Debt Consolidation,837,2.2,1.921,6,0,AA,0.0243,0.45,594.24,4352.01,8160.02,0
LN00236,52,41857.67,73607.73,60,Business,642,3.8,1.759,10,0,BBB,0.0741,0.45,2455.68,5888.62,11041.16,0
LN00237,60,66395.68,132512.32,48,Auto,809,2.8,1.996,2,2,BBB,0.1079,0.45,6435.68,10600.99,19876.85,0
LN00238,58,132264.34,327275.51,60,Personal,751,0.8,2.474,9,2,BBB,0.1413,0.45,20806.06,26182.04,49091.33,0
LN00239,39,135225.8,278199.18,60,Home,582,0.9,2.057,9,0,B,0.1611,0.45,20169.54,22255.93,41729.88,1
LN00240,23,59297.14,125619.28,24,Education,614,21.5,2.118,7,0,BB,0.1225,0.45,6926.2,10049.54,18842.89,0
LN00241,72,69436.78,92171.03,24,Home,766,15.0,1.327,9,0,AAA,0.0266,0.45,1101.81,7373.68,13825.65,0
LN00242,51,134963.87,42949.94,60,Personal,665,3.8,0.318,8,0,BBB,0.0433,0.45,837.55,3436.0,6442.49,0
LN00243,37,132764.79,213985.13,60,Education,783,9.5,1.612,2,0,AA,0.0222,0.45,2136.88,17118.81,32097.77,0
LN00244,50,55072.36,40406.59,72,Auto,686,0.5,0.734,11,0,A,0.0836,0.45,1519.28,3232.53,6060.99,0
LN00245,55,87242.7,60007.46,36,Debt Consolidation,635,4.6,0.688,2,0,BB,0.0771,0.45,2080.77,4800.6,9001.12,0
LN00246,39,86343.16,155926.99,48,Home,850,7.4,1.806,9,0,AA,0.0208,0.45,1458.39,12474.16,23389.05,0
LN00247,26,68157.42,46214.49,48,Personal,721,20.9,0.678,5,0,AA,0.0205,0.45,426.43,3697.16,6932.17,0
LN00248,22,19029.1,37504.28,60,Personal,654,2.2,1.971,10,1,BBB,0.1075,0.45,1814.27,3000.34,5625.64,0
LN00249,67,165124.65,214529.19,48,Debt Consolidation,718,10.2,1.299,4,2,BBB,0.1016,0.45,9805.43,17162.34,32179.38,0
LN00250,58,48819.65,30358.23,60,Debt Consolidation,711,13.1,0.622,9,0,A,0.0299,0.45,408.85,2428.66,4553.73,0
LN00251,49,69956.98,46095.22,12,Personal,668,7.5,0.659,4,0,BBB,0.0421,0.45,873.8,3687.62,6914.28,0
LN00252,27,81069.36,195337.12,12,Business,612,3.3,2.41,8,0,BB,0.1281,0.45,11256.57,15626.97,29300.57,0
LN00253,26,88887.59,44799.4,48,Debt Consolidation,744,6.6,0.504,8,0,AA,0.0208,0.45,418.46,3583.95,6719.91,0
LN00254,25,52696.54,97847.22,48,Business,651,5.4,1.857,6,0,BBB,0.0762,0.45,3353.68,7827.78,14677.08,0
LN00255,56,28945.28,68499.06,60,Auto,609,8.6,2.367,4,0,BB,0.1225,0.45,3776.33,5479.92,10274.86,1
LN00256,54,17044.56,19492.28,24,Education,794,1.1,1.144,2,0,AAA,0.026,0.45,227.7,1559.38,2923.84,0
LN00257,46,29543.96,52880.84,48,Debt Consolidation,808,7.8,1.79,9,0,AA,0.02,0.45,476.72,4230.47,7932.13,0
LN00258,25,46982.79,96868.34,24,Education,656,6.2,2.062,10,0,BBB,0.0759,0.45,3309.35,7749.47,14530.25,0
LN00259,63,89539.34,131305.84,48,Auto,764,22.0,1.466,7,0,AAA,0.0202,0.45,1191.97,10504.47,19695.88,0
LN00260,34,59827.82,42983.42,12,Debt Consolidation,687,1.3,0.718,4,1,A,0.0767,0.45,1483.72,3438.67,6447.51,0
LN00261,50,58613.19,46085.43,24,Debt Consolidation,697,3.2,0.786,10,0,A,0.0455,0.45,944.63,3686.83,6912.81,0
LN00262,33,34753.62,40717.27,48,Debt Consolidation,588,0.4,1.172,11,0,B,0.1634,0.45,2993.57,3257.38,6107.59,0
LN00263,29,121518.02,316079.63,72,Home,850,0.3,2.601,6,1,BBB,0.1227,0.45,17448.48,25286.37,47411.94,0
LN00264,67,46187.38,40740.93,36,Education,742,10.6,0.882,5,0,AA,0.02,0.45,367.5,3259.27,6111.14,0
LN00265,35,125886.85,118252.15,60,Auto,691,29.0,0.939,6,0,A,0.0451,0.45,2402.28,9460.17,17737.82,0
LN00266,40,107619.52,234319.11,12,Education,615,0.6,2.177,3,0,BB,0.1681,0.45,17725.58,18745.53,35147.87,0
LN00267,34,53650.68,23245.79,36,Debt Consolidation,671,9.3,0.433,7,1,BBB,0.0745,0.45,779.07,1859.66,3486.87,0
LN00268,68,90668.57,100064.22,12,Business,718,24.6,1.104,10,0,A,0.0225,0.45,1014.13,8005.14,15009.63,0
LN00269,42,127885.19,129234.33,48,Personal,712,9.9,1.011,6,0,A,0.0208,0.45,1210.53,10338.75,19385.15,0
LN00270,63,112628.47,154061.14,24,Auto,607,2.1,1.368,8,0,BB,0.1217,0.45,8436.78,12324.89,23109.17,0
LN00271,32,84204.37,218623.38,24,Auto,657,8.9,2.596,3,1,BBB,0.1324,0.45,13029.07,17489.87,32793.51,0
LN00272,42,55633.6,113942.89,72,Personal,828,2.1,2.048,4,1,A,0.0595,0.45,3049.98,9115.43,17091.43,0
LN00273,59,74073.13,207160.27,36,Auto,660,6.1,2.797,8,0,BBB,0.0707,0.45,6591.7,16572.82,31074.04,0
LN00274,60,62364.63,113071.35,24,Personal,726,3.5,1.813,9,0,AA,0.0294,0.45,1497.41,9045.71,16960.7,0
LN00275,46,44128.17,50888.53,24,Home,670,7.5,1.153,4,0,BBB,0.0439,0.45,1006.0,4071.08,7633.28,0
LN00276,27,243767.33,390332.32,60,Business,628,1.2,1.601,6,0,BB,0.073,0.45,12826.31,31226.59,58549.85,0
LN00277,48,61868.57,27163.94,12,Home,850,7.4,0.439,5,0,AAA,0.0223,0.45,273.09,2173.12,4074.59,0
LN00278,54,66000.15,58072.51,60,Education,611,15.6,0.88,5,1,BB,0.1535,0.45,4011.16,4645.8,8710.88,0
LN00279,61,45418.91,100838.59,72,Home,777,16.2,2.22,10,0,A,0.0256,0.45,1163.51,8067.09,15125.79,0
LN00280,61,63904.91,66791.12,60,Education,750,3.6,1.045,6,1,A,0.0586,0.45,1761.93,5343.29,10018.67,0
LN00281,25,129477.08,140843.06,24,Education,702,1.8,1.088,8,1,A,0.058,0.45,3674.48,11267.44,21126.46,0
LN00282,55,115440.05,131462.17,60,Debt Consolidation,722,0.1,1.139,3,0,AA,0.0621,0.45,3676.59,10516.97,19719.33,0
LN00283,55,22144.91,35517.09,60,Home,629,0.0,1.604,9,0,BB,0.1142,0.45,1825.14,2841.37,5327.56,0
LN00284,59,37047.6,28838.7,36,Business,716,3.2,0.778,9,0,A,0.0243,0.45,315.29,2307.1,4325.8,0
LN00285,22,95633.97,200991.61,72,Business,702,3.0,2.102,9,0,A,0.0244,0.45,2203.54,16079.33,30148.74,0
LN00286,37,130217.82,40064.25,12,Debt Consolidation,672,6.6,0.308,4,0,BBB,0.0411,0.45,740.42,3205.14,6009.64,1
LN00287,27,91809.54,122161.69,36,Education,765,1.2,1.331,8,0,AAA,0.0297,0.45,1634.01,9772.94,18324.25,0
LN00288,21,93183.14,260108.02,72,Auto,615,8.5,2.791,4,0,BB,0.1578,0.45,18474.31,20808.64,39016.2,0
LN00289,42,206142.29,230049.37,36,Debt Consolidation,643,6.3,1.116,3,0,BBB,0.0797,0.45,8249.26,18403.95,34507.41,0
LN00290,65,185849.4,255577.34,24,Personal,652,3.5,1.375,3,0,BBB,0.0722,0.45,8304.87,20446.19,38336.6,0
LN00291,22,24544.67,7561.33,60,Auto,738,1.5,0.308,8,2,BBB,0.1044,0.45,355.24,604.91,1134.2,0
LN00292,24,50892.45,94519.24,60,Auto,715,1.8,1.857,7,0,A,0.0233,0.45,990.4,7561.54,14177.89,0
LN00293,52,75059.95,54694.15,48,Debt Consolidation,731,13.2,0.729,9,2,BBB,0.105,0.45,2583.94,4375.53,8204.12,0
LN00294,26,33960.03,48336.04,36,Education,695,3.9,1.423,11,0,A,0.0461,0.45,1002.04,3866.88,7250.41,0
LN00295,30,54927.55,73552.79,48,Auto,733,0.1,1.339,10,0,AA,0.0639,0.45,2113.85,5884.22,11032.92,0
LN00296,73,27256.22,55643.24,24,Debt Consolidation,704,0.8,2.041,3,0,A,0.0666,0.45,1668.07,4451.46,8346.49,0
LN00297,54,92952.07,185286.08,72,Debt Consolidation,648,10.4,1.993,2,0,BBB,0.0715,0.45,5957.62,14822.89,27792.91,0
LN00298,47,69539.97,66221.34,48,Home,557,7.7,0.952,8,0,B,0.2068,0.45,6163.06,5297.71,9933.2,0
LN00299,44,130145.48,55705.28,72,Business,789,16.0,0.428,7,0,AAA,0.0221,0.45,552.82,4456.42,8355.79,0
LN00300,70,82574.2,86516.2,12,Education,664,9.0,1.048,8,0,BBB,0.0433,0.45,1687.53,6921.3,12977.43,0
LN00301,41,90772.71,36607.08,72,Education,841,3.9,0.403,6,0,AAA,0.0264,0.45,435.45,2928.57,5491.06,0
LN00302,61,120485.99,153505.54,36,Home,710,1.1,1.274,10,0,A,0.0219,0.45,1515.5,12280.44,23025.83,0
LN00303,66,37238.88,101037.64,48,Home,850,0.5,2.713,7,0,BBB,0.0977,0.45,4443.92,8083.01,15155.65,0
LN00304,63,42771.12,37602.23,12,Education,798,20.7,0.879,7,2,BBB,0.1039,0.45,1758.08,3008.18,5640.33,0
LN00305,65,42252.39,77455.23,48,Auto,690,12.1,1.833,7,0,A,0.0469,0.45,1633.05,6196.42,11618.28,0
LN00306,34,85737.44,79590.66,60,Debt Consolidation,763,10.4,0.928,10,0,AAA,0.0262,0.45,938.14,6367.25,11938.6,0
LN00307,47,72590.79,168128.32,12,Debt Consolidation,701,5.3,2.316,8,2,BBB,0.1013,0.45,7664.99,13450.27,25219.25,0
LN00308,59,64971.78,26168.79,24,Personal,644,16.1,0.403,9,0,BBB,0.0768,0.45,904.61,2093.5,3925.32,0
LN00309,33,43303.45,19115.3,60,Auto,710,13.1,0.441,6,0,A,0.0247,0.45,212.29,1529.22,2867.29,0
LN00310,30,123165.61,280223.29,48,Personal,563,3.0,2.275,4,0,B,0.2049,0.45,25844.11,22417.86,42033.49,0
LN00311,67,54085.54,50135.39,24,Home,772,7.6,0.927,11,0,AAA,0.0268,0.45,603.84,4010.83,7520.31,0
LN00312,34,108324.47,50183.14,72,Auto,687,3.1,0.463,2,0,A,0.049,0.45,1107.0,4014.65,7527.47,0
LN00313,21,78279.86,47753.17,48,Debt Consolidation,725,1.1,0.61,3,0,AA,0.027,0.45,580.1,3820.25,7162.98,0
LN00314,48,111011.21,55124.11,72,Personal,693,26.4,0.497,8,0,A,0.0477,0.45,1183.07,4409.93,8268.62,0
LN00315,38,65753.26,100909.22,48,Personal,542,1.5,1.535,6,0,B,0.2088,0.45,9483.06,8072.74,15136.38,0
LN00316,33,50072.58,104214.47,72,Business,829,3.4,2.081,9,0,A,0.0206,0.45,965.17,8337.16,15632.17,0
LN00317,52,52428.34,39198.8,72,Education,724,17.3,0.748,4,0,AA,0.0286,0.45,504.42,3135.9,5879.82,0
LN00318,69,65950.8,110427.33,12,Debt Consolidation,649,16.9,1.674,3,2,BBB,0.1539,0.45,7649.2,8834.19,16564.1,1
LN00319,67,80978.32,65860.1,72,Personal,795,15.4,0.813,2,0,AAA,0.025,0.45,742.37,5268.81,9879.02,0
LN00320,32,52845.1,32227.4,60,Home,688,4.2,0.61,6,0,A,0.0492,0.45,712.79,2578.19,4834.11,0
LN00321,47,84978.7,188191.78,48,Home,648,13.6,2.215,6,0,BBB,0.0757,0.45,6414.59,15055.34,28228.77,1
LN00322,56,94402.88,176423.83,72,Auto,781,0.2,1.869,9,0,AA,0.0648,0.45,5145.5,14113.91,26463.57,0
LN00323,43,82629.35,82896.82,12,Debt Consolidation,608,5.9,1.003,5,0,BB,0.1277,0.45,4763.16,6631.75,12434.52,0
LN00324,61,85059.19,99909.66,12,Debt Consolidation,574,2.8,1.175,3,2,B,0.2882,0.45,12957.41,7992.77,14986.45,1
LN00325,25,131448.98,150270.6,60,Business,730,9.0,1.143,4,0,AA,0.0221,0.45,1496.58,12021.65,22540.59,0
LN00326,33,186406.8,384707.03,60,Auto,687,17.2,2.064,7,0,A,0.0494,0.45,8551.33,30776.56,57706.05,0
LN00327,58,59908.91,90761.91,36,Home,679,0.3,1.515,5,0,BBB,0.0862,0.45,3521.8,7260.95,13614.29,0
LN00328,62,60958.89,149737.89,60,Debt Consolidation,732,20.7,2.456,6,1,A,0.0563,0.45,3793.01,11979.03,22460.68,0
LN00329,52,53762.02,63167.15,24,Auto,850,2.5,1.175,4,0,AAA,0.0246,0.45,698.51,5053.37,9475.07,0
LN00330,58,63331.04,50039.67,36,Personal,771,0.6,0.79,8,0,AAA,0.0662,0.45,1489.68,4003.17,7505.95,0
LN00331,59,90049.09,86302.83,24,Auto,845,4.8,0.958,7,0,AAA,0.0281,0.45,1091.57,6904.23,12945.42,0
LN00332,39,141671.13,112162.24,12,Education,744,2.8,0.792,2,1,A,0.0535,0.45,2698.39,8972.98,16824.34,0
LN00333,60,51677.45,92532.5,12,Education,718,1.4,1.791,4,0,A,0.0217,0.45,902.43,7402.6,13879.88,0
LN00334,42,29298.05,10634.23,36,Personal,786,12.3,0.363,10,0,AAA,0.0219,0.45,104.61,850.74,1595.13,0
LN00335,27,88680.19,179376.72,24,Home,698,11.6,2.023,4,0,A,0.049,0.45,3955.58,14350.14,26906.51,0
LN00336,42,78005.13,189223.07,36,Education,745,22.0,2.426,5,0,A,0.0284,0.45,2419.14,15137.85,28383.46,0
LN00337,64,152869.8,239386.84,48,Education,764,10.9,1.566,7,1,A,0.0505,0.45,5441.09,19150.95,35908.03,0
LN00338,45,119279.83,155254.86,24,Debt Consolidation,685,22.6,1.302,6,0,A,0.0427,0.45,2979.89,12420.39,23288.23,0
LN00339,72,48820.08,44237.48,72,Business,615,2.7,0.906,7,0,BB,0.1282,0.45,2551.45,3539.0,6635.62,0
LN00340,66,65527.09,170750.37,24,Home,850,28.2,2.606,4,0,BBB,0.0549,0.45,4221.47,13660.03,25612.56,0
LN00341,71,33973.91,76137.31,24,Debt Consolidation,740,7.0,2.241,3,0,A,0.0297,0.45,1016.88,6090.98,11420.6,0
LN00342,60,45840.68,108715.39,48,Business,836,1.3,2.372,9,0,A,0.0229,0.45,1119.36,8697.23,16307.31,0
LN00343,63,53824.37,130400.67,24,Debt Consolidation,791,1.0,2.423,7,2,BBB,0.1062,0.45,6234.36,10432.05,19560.1,0
LN00344,63,60435.59,159059.49,72,Home,755,4.1,2.632,5,0,BBB,0.0533,0.45,3813.45,12724.76,23858.92,0
LN00345,33,137978.18,194383.91,36,Personal,655,28.9,1.409,9,0,BBB,0.0716,0.45,6261.15,15550.71,29157.59,0
LN00346,54,121225.14,154968.54,72,Education,699,3.3,1.278,9,1,A,0.0749,0.45,5223.84,12397.48,23245.28,0
LN00347,53,151655.55,147647.18,48,Debt Consolidation,645,1.8,0.974,5,1,BBB,0.1088,0.45,7231.88,11811.77,22147.08,0
LN00348,52,82396.26,214894.97,12,Home,771,2.0,2.608,9,0,BBB,0.0536,0.45,5183.82,17191.6,32234.25,0
LN00349,43,70022.34,57115.68,36,Debt Consolidation,639,5.8,0.816,7,0,BB,0.0729,0.45,1872.63,4569.25,8567.35,0
LN00350,56,61932.13,58306.12,36,Auto,760,8.7,0.941,8,1,A,0.056,0.45,1468.67,4664.49,8745.92,0
LN00351,24,60215.43,105022.87,24,Business,598,4.7,1.744,11,0,B,0.1224,0.45,5783.03,8401.83,15753.43,0
LN00352,22,50415.59,68784.56,12,Debt Consolidation,726,2.0,1.364,7,0,AA,0.0218,0.45,675.51,5502.76,10317.68,0
LN00353,37,72971.83,166557.82,36,Debt Consolidation,681,13.2,2.282,8,0,A,0.0447,0.45,3347.71,13324.63,24983.67,0
LN00354,46,64960.42,77892.41,60,Debt Consolidation,844,5.6,1.199,11,0,AAA,0.028,0.45,982.57,6231.39,11683.86,0
LN00355,23,134911.85,87941.84,24,Auto,710,4.8,0.652,2,0,A,0.0261,0.45,1032.57,7035.35,13191.28,0
LN00356,25,61611.56,136724.89,72,Home,768,9.1,2.219,9,0,A,0.0208,0.45,1278.15,10937.99,20508.73,0
LN00357,25,106769.78,230112.17,24,Auto,753,4.5,2.155,3,0,A,0.0256,0.45,2646.98,18408.97,34516.83,0
LN00358,66,116459.05,266029.67,12,Business,655,0.8,2.284,10,0,BBB,0.11,0.45,13172.47,21282.37,39904.45,0
LN00359,40,49850.77,17466.17,24,Home,710,6.5,0.35,5,0,A,0.0206,0.45,162.29,1397.29,2619.93,0
LN00360,24,64187.09,59746.93,12,Auto,798,8.5,0.931,2,0,AAA,0.0221,0.45,592.86,4779.75,8962.04,0
LN00361,33,26012.76,12978.57,48,Debt Consolidation,732,1.5,0.499,8,2,BBB,0.103,0.45,601.81,1038.29,1946.79,0
LN00362,65,96622.91,82620.17,48,Business,704,10.6,0.855,11,0,A,0.0224,0.45,831.82,6609.61,12393.03,0
LN00363,32,70698.82,189752.58,72,Personal,774,1.0,2.684,5,0,BBB,0.0507,0.45,4329.72,15180.21,28462.89,0
LN00364,60,123580.93,145630.14,60,Home,696,19.9,1.178,9,0,A,0.0407,0.45,2667.57,11650.41,21844.52,0
LN00365,68,108315.38,142439.43,24,Home,698,0.8,1.315,6,0,A,0.0856,0.45,5489.32,11395.15,21365.91,0
LN00366,50,30057.81,81968.08,60,Auto,682,2.1,2.727,7,2,BBB,0.1599,0.45,5898.52,6557.45,12295.21,0
LN00367,33,164254.35,79243.69,36,Debt Consolidation,823,0.9,0.482,10,0,AAA,0.0609,0.45,2173.12,6339.5,11886.55,0
LN00368,59,53743.43,30311.06,36,Home,650,3.2,0.564,3,2,BBB,0.1569,0.45,2140.35,2424.88,4546.66,0
LN00369,22,140093.25,340383.11,72,Auto,724,18.5,2.43,5,0,A,0.0276,0.45,4221.17,27230.65,51057.47,0
LN00370,21,51059.45,107592.75,24,Debt Consolidation,795,11.7,2.107,6,1,A,0.051,0.45,2466.98,8607.42,16138.91,0
LN00371,26,98273.29,178619.85,36,Personal,762,2.1,1.818,11,1,A,0.0519,0.45,4172.68,14289.59,26792.98,0
LN00372,56,63081.49,131308.08,72,Personal,662,3.3,2.082,5,0,BBB,0.0421,0.45,2487.14,10504.65,19696.21,0
LN00373,25,102274.1,116847.4,36,Auto,613,10.6,1.142,10,0,BB,0.1277,0.45,6713.98,9347.79,17527.11,1
LN00374,41,87092.02,116025.14,36,Personal,628,2.7,1.332,8,0,BB,0.0774,0.45,4043.53,9282.01,17403.77,0
LN00375,69,95033.76,51850.36,60,Education,748,1.3,0.546,11,2,BBB,0.1023,0.45,2386.52,4148.03,7777.55,0
LN00376,31,33896.29,47663.27,60,Auto,731,10.2,1.406,2,0,AA,0.0284,0.45,608.62,3813.06,7149.49,0
LN00377,61,116845.45,182090.28,24,Business,656,1.8,1.558,4,0,BBB,0.0798,0.45,6541.32,14567.22,27313.54,0
LN00378,73,140207.08,356430.69,24,Home,674,7.7,2.542,6,0,BBB,0.0723,0.45,11603.49,28514.46,53464.6,0
LN00379,27,127253.1,322935.83,48,Education,643,13.9,2.538,9,0,BBB,0.1084,0.45,15745.66,25834.87,48440.37,0
LN00380,41,29943.82,65167.93,72,Home,784,21.6,2.176,6,0,A,0.0203,0.45,596.06,5213.43,9775.19,0
LN00381,48,27802.1,41466.72,36,Personal,649,1.8,1.491,2,0,BBB,0.0752,0.45,1402.72,3317.34,6220.01,0
LN00382,48,39726.47,85693.92,72,Personal,729,4.4,2.157,2,0,A,0.0214,0.45,824.4,6855.51,12854.09,0
LN00383,40,46590.26,106076.64,48,Personal,656,18.1,2.277,7,0,BBB,0.0779,0.45,3718.05,8486.13,15911.5,0
LN00384,59,83926.44,147440.01,60,Auto,769,4.9,1.757,11,0,AA,0.0244,0.45,1620.91,11795.2,22116.0,0
LN00385,23,98950.09,261245.26,24,Personal,698,1.4,2.64,6,0,BBB,0.0799,0.45,9398.53,20899.62,39186.79,0
LN00386,60,88405.97,119616.74,24,Personal,716,16.5,1.353,5,0,A,0.0217,0.45,1168.49,9569.34,17942.51,0
LN00387,49,60164.69,50669.17,36,Auto,673,8.9,0.842,6,0,BBB,0.0454,0.45,1034.8,4053.53,7600.38,0
LN00388,52,68902.23,118908.82,36,Debt Consolidation,775,11.6,1.726,5,0,AA,0.0231,0.45,1235.87,9512.71,17836.32,0
LN00389,22,77369.87,120855.67,12,Personal,713,2.4,1.562,10,0,A,0.0244,0.45,1325.43,9668.45,18128.35,0
LN00390,30,52694.88,61450.45,12,Business,780,1.7,1.166,10,0,AAA,0.0249,0.45,689.8,4916.04,9217.57,0
LN00391,36,77129.04,83061.08,24,Personal,743,10.3,1.077,11,0,AA,0.0224,0.45,838.17,6644.89,12459.16,0
LN00392,64,87718.77,196951.59,24,Auto,721,1.4,2.245,8,0,A,0.0274,0.45,2428.78,15756.13,29542.74,0
LN00393,52,69133.47,90955.85,24,Debt Consolidation,746,18.1,1.316,3,0,AA,0.0219,0.45,896.22,7276.47,13643.38,0
LN00394,68,126823.2,114793.96,48,Debt Consolidation,732,2.0,0.905,2,0,AA,0.023,0.45,1189.43,9183.52,17219.09,0
LN00395,57,51494.12,57948.28,48,Auto,510,23.8,1.125,5,0,CCC,0.2018,0.45,5261.72,4635.86,8692.24,0
LN00396,52,195795.03,376538.91,12,Home,775,2.9,1.923,5,2,BBB,0.102,0.45,17289.75,30123.11,56480.84,0
LN00397,44,122469.61,262087.87,24,Debt Consolidation,686,15.2,2.14,3,0,A,0.045,0.45,5303.2,20967.03,39313.18,1
LN00398,32,55794.13,34475.78,72,Personal,680,6.6,0.618,9,1,A,0.0741,0.45,1149.18,2758.06,5171.37,0
LN00399,25,43762.81,14786.23,36,Personal,850,2.8,0.338,8,1,A,0.0583,0.45,388.2,1182.9,2217.93,0
LN00400,36,87706.09,144950.23,36,Debt Consolidation,826,5.3,1.653,4,0,AA,0.0261,0.45,1700.47,11596.02,21742.53,0
LN00401,26,119544.02,243649.73,12,Business,596,17.1,2.038,9,0,B,0.1235,0.45,13542.4,19491.98,36547.46,0
LN00402,73,54383.22,17656.85,48,Debt Consolidation,675,13.2,0.325,2,0,BBB,0.0464,0.45,368.7,1412.55,2648.53,0
LN00403,62,40858.08,49432.82,12,Home,582,10.2,1.21,9,0,B,0.1284,0.45,2856.42,3954.63,7414.92,0
LN00404,36,75985.76,37928.59,60,Auto,602,4.3,0.499,11,0,BB,0.122,0.45,2082.17,3034.29,5689.29,0
LN00405,72,66472.33,26558.15,72,Auto,674,2.4,0.4,8,0,BBB,0.045,0.45,537.46,2124.65,3983.72,1
LN00406,63,105674.36,237993.13,72,Home,649,3.9,2.252,4,1,BBB,0.1005,0.45,10762.96,19039.45,35698.97,0
LN00407,65,83895.85,58553.73,36,Debt Consolidation,682,6.3,0.698,6,0,A,0.0467,0.45,1229.22,4684.3,8783.06,0
LN00408,47,30153.75,11718.13,36,Home,560,0.7,0.389,8,0,B,0.2428,0.45,1280.16,937.45,1757.72,0
LN00409,30,31952.9,27626.99,48,Personal,742,4.0,0.865,8,0,AA,0.0208,0.45,258.64,2210.16,4144.05,0
LN00410,57,204742.62,105350.06,36,Personal,677,17.6,0.515,3,0,BBB,0.049,0.45,2324.75,8428.0,15802.51,0
LN00411,65,66450.47,96245.01,12,Personal,817,4.6,1.448,5,0,AAA,0.0219,0.45,950.06,7699.6,14436.75,0
LN00412,67,123209.79,97760.31,72,Debt Consolidation,745,28.8,0.793,10,0,AA,0.0211,0.45,927.87,7820.82,14664.05,0
LN00413,51,59150.17,120144.76,60,Home,660,13.7,2.031,3,0,BBB,0.0407,0.45,2200.72,9611.58,18021.71,0
LN00414,25,205695.14,127613.39,48,Home,680,0.9,0.62,5,0,A,0.086,0.45,4937.28,10209.07,19142.01,1
LN00415,58,82901.65,139591.31,72,Education,693,7.5,1.684,10,0,A,0.0423,0.45,2654.28,11167.3,20938.7,0
LN00416,40,63574.57,71979.88,24,Home,693,0.1,1.132,11,0,A,0.0877,0.45,2840.24,5758.39,10796.98,0
LN00417,66,29021.94,12029.68,72,Debt Consolidation,757,6.5,0.415,11,0,AAA,0.0291,0.45,157.56,962.37,1804.45,0
